"id","gameType","name","supertype","setName","setCode","cardNumber","rarity","imageUrl","pokemonTcgId","language","createdAt","setId"
"cmm8prtnp00ng12pm0300m02l","POKEMON","Persian",,"Base Set 2","base4","56","Uncommon","https://images.pokemontcg.io/base4/56_hires.png","base4-56","EN","2026-03-02 05:03:59.461","cmm8prheg000412pm1bppawp2"
"cmm8prtol00ni12pmuzfjkh1u","POKEMON","Poliwhirl",,"Base Set 2","base4","57","Uncommon","https://images.pokemontcg.io/base4/57_hires.png","base4-57","EN","2026-03-02 05:03:59.493","cmm8prheg000412pm1bppawp2"
"cmm8prtph00nk12pmpist4uv6","POKEMON","Raticate",,"Base Set 2","base4","58","Uncommon","https://images.pokemontcg.io/base4/58_hires.png","base4-58","EN","2026-03-02 05:03:59.526","cmm8prheg000412pm1bppawp2"
"cmm8prtqd00nm12pm2ng7gmi9","POKEMON","Rhydon",,"Base Set 2","base4","59","Uncommon","https://images.pokemontcg.io/base4/59_hires.png","base4-59","EN","2026-03-02 05:03:59.557","cmm8prheg000412pm1bppawp2"
"cmm8prtr700no12pm5c455qth","POKEMON","Seaking",,"Base Set 2","base4","60","Uncommon","https://images.pokemontcg.io/base4/60_hires.png","base4-60","EN","2026-03-02 05:03:59.588","cmm8prheg000412pm1bppawp2"
"cmm8prts300nq12pm3kh49k4w","POKEMON","Seel",,"Base Set 2","base4","61","Uncommon","https://images.pokemontcg.io/base4/61_hires.png","base4-61","EN","2026-03-02 05:03:59.619","cmm8prheg000412pm1bppawp2"
"cmm8prtsx00ns12pmly9txxgz","POKEMON","Tauros",,"Base Set 2","base4","62","Uncommon","https://images.pokemontcg.io/base4/62_hires.png","base4-62","EN","2026-03-02 05:03:59.649","cmm8prheg000412pm1bppawp2"
"cmm8prttt00nu12pm3i7a4nf6","POKEMON","Wartortle",,"Base Set 2","base4","63","Uncommon","https://images.pokemontcg.io/base4/63_hires.png","base4-63","EN","2026-03-02 05:03:59.681","cmm8prheg000412pm1bppawp2"
"cmm8prtuo00nw12pm9z4z8ers","POKEMON","Weepinbell",,"Base Set 2","base4","64","Uncommon","https://images.pokemontcg.io/base4/64_hires.png","base4-64","EN","2026-03-02 05:03:59.712","cmm8prheg000412pm1bppawp2"
"cmm8prtvj00ny12pm3ty8w4bz","POKEMON","Abra",,"Base Set 2","base4","65","Common","https://images.pokemontcg.io/base4/65_hires.png","base4-65","EN","2026-03-02 05:03:59.743","cmm8prheg000412pm1bppawp2"
"cmm8prtwe00o012pm9l8god9d","POKEMON","Bellsprout",,"Base Set 2","base4","66","Common","https://images.pokemontcg.io/base4/66_hires.png","base4-66","EN","2026-03-02 05:03:59.775","cmm8prheg000412pm1bppawp2"
"cmm8prty600o412pmyw962q14","POKEMON","Caterpie",,"Base Set 2","base4","68","Common","https://images.pokemontcg.io/base4/68_hires.png","base4-68","EN","2026-03-02 05:03:59.839","cmm8prheg000412pm1bppawp2"
"cmm8prtz200o612pm8yhvpm0c","POKEMON","Charmander",,"Base Set 2","base4","69","Common","https://images.pokemontcg.io/base4/69_hires.png","base4-69","EN","2026-03-02 05:03:59.87","cmm8prheg000412pm1bppawp2"
"cmm8prtzx00o812pmo0mah44s","POKEMON","Cubone",,"Base Set 2","base4","70","Common","https://images.pokemontcg.io/base4/70_hires.png","base4-70","EN","2026-03-02 05:03:59.901","cmm8prheg000412pm1bppawp2"
"cmm8pru0s00oa12pmjqsrkflg","POKEMON","Diglett",,"Base Set 2","base4","71","Common","https://images.pokemontcg.io/base4/71_hires.png","base4-71","EN","2026-03-02 05:03:59.932","cmm8prheg000412pm1bppawp2"
"cmm8pru1n00oc12pmn110mot8","POKEMON","Doduo",,"Base Set 2","base4","72","Common","https://images.pokemontcg.io/base4/72_hires.png","base4-72","EN","2026-03-02 05:03:59.964","cmm8prheg000412pm1bppawp2"
"cmm8pru2j00oe12pmsqushfhp","POKEMON","Drowzee",,"Base Set 2","base4","73","Common","https://images.pokemontcg.io/base4/73_hires.png","base4-73","EN","2026-03-02 05:03:59.995","cmm8prheg000412pm1bppawp2"
"cmm8pru3f00og12pmd1pfaxk7","POKEMON","Exeggcute",,"Base Set 2","base4","74","Common","https://images.pokemontcg.io/base4/74_hires.png","base4-74","EN","2026-03-02 05:04:00.027","cmm8prheg000412pm1bppawp2"
"cmm8pru4b00oi12pmo4fg09c5","POKEMON","Gastly",,"Base Set 2","base4","75","Common","https://images.pokemontcg.io/base4/75_hires.png","base4-75","EN","2026-03-02 05:04:00.059","cmm8prheg000412pm1bppawp2"
"cmm8pru5600ok12pmm4ebczn0","POKEMON","Goldeen",,"Base Set 2","base4","76","Common","https://images.pokemontcg.io/base4/76_hires.png","base4-76","EN","2026-03-02 05:04:00.09","cmm8prheg000412pm1bppawp2"
"cmm8pru6100om12pmkltv2pwt","POKEMON","Jigglypuff",,"Base Set 2","base4","77","Common","https://images.pokemontcg.io/base4/77_hires.png","base4-77","EN","2026-03-02 05:04:00.121","cmm8prheg000412pm1bppawp2"
"cmm8pru6x00oo12pmgu646qen","POKEMON","Machop",,"Base Set 2","base4","78","Common","https://images.pokemontcg.io/base4/78_hires.png","base4-78","EN","2026-03-02 05:04:00.153","cmm8prheg000412pm1bppawp2"
"cmm8pru7s00oq12pmvhlinwrf","POKEMON","Magnemite",,"Base Set 2","base4","79","Common","https://images.pokemontcg.io/base4/79_hires.png","base4-79","EN","2026-03-02 05:04:00.184","cmm8prheg000412pm1bppawp2"
"cmm8pru8n00os12pmtnkov1gb","POKEMON","Meowth",,"Base Set 2","base4","80","Common","https://images.pokemontcg.io/base4/80_hires.png","base4-80","EN","2026-03-02 05:04:00.216","cmm8prheg000412pm1bppawp2"
"cmm8pru9j00ou12pmjhs6rpxn","POKEMON","Metapod",,"Base Set 2","base4","81","Common","https://images.pokemontcg.io/base4/81_hires.png","base4-81","EN","2026-03-02 05:04:00.247","cmm8prheg000412pm1bppawp2"
"cmm8pruae00ow12pmsg44tk6c","POKEMON","Nidoran ♀",,"Base Set 2","base4","82","Common","https://images.pokemontcg.io/base4/82_hires.png","base4-82","EN","2026-03-02 05:04:00.278","cmm8prheg000412pm1bppawp2"
"cmm8prub900oy12pm2ydf1e0v","POKEMON","Nidoran ♂",,"Base Set 2","base4","83","Common","https://images.pokemontcg.io/base4/83_hires.png","base4-83","EN","2026-03-02 05:04:00.31","cmm8prheg000412pm1bppawp2"
"cmm8pruc400p012pmrsxtr7hk","POKEMON","Onix",,"Base Set 2","base4","84","Common","https://images.pokemontcg.io/base4/84_hires.png","base4-84","EN","2026-03-02 05:04:00.34","cmm8prheg000412pm1bppawp2"
"cmm8prucz00p212pmz8nl62oj","POKEMON","Paras",,"Base Set 2","base4","85","Common","https://images.pokemontcg.io/base4/85_hires.png","base4-85","EN","2026-03-02 05:04:00.371","cmm8prheg000412pm1bppawp2"
"cmm8prudu00p412pmq4oapfxr","POKEMON","Pidgey",,"Base Set 2","base4","86","Common","https://images.pokemontcg.io/base4/86_hires.png","base4-86","EN","2026-03-02 05:04:00.402","cmm8prheg000412pm1bppawp2"
"cmm8prueo00p612pmq9g8w9sp","POKEMON","Pikachu",,"Base Set 2","base4","87","Common","https://images.pokemontcg.io/base4/87_hires.png","base4-87","EN","2026-03-02 05:04:00.433","cmm8prheg000412pm1bppawp2"
"cmm8prufk00p812pm0zyvatq2","POKEMON","Poliwag",,"Base Set 2","base4","88","Common","https://images.pokemontcg.io/base4/88_hires.png","base4-88","EN","2026-03-02 05:04:00.464","cmm8prheg000412pm1bppawp2"
"cmm8prugf00pa12pmko3mqqxy","POKEMON","Rattata",,"Base Set 2","base4","89","Common","https://images.pokemontcg.io/base4/89_hires.png","base4-89","EN","2026-03-02 05:04:00.495","cmm8prheg000412pm1bppawp2"
"cmm8prui500pe12pmiuam9by0","POKEMON","Sandshrew",,"Base Set 2","base4","91","Common","https://images.pokemontcg.io/base4/91_hires.png","base4-91","EN","2026-03-02 05:04:00.558","cmm8prheg000412pm1bppawp2"
"cmm8pruj100pg12pm0byudcrx","POKEMON","Spearow",,"Base Set 2","base4","92","Common","https://images.pokemontcg.io/base4/92_hires.png","base4-92","EN","2026-03-02 05:04:00.589","cmm8prheg000412pm1bppawp2"
"cmm8prujw00pi12pme9wlwta1","POKEMON","Squirtle",,"Base Set 2","base4","93","Common","https://images.pokemontcg.io/base4/93_hires.png","base4-93","EN","2026-03-02 05:04:00.621","cmm8prheg000412pm1bppawp2"
"cmm8prukr00pk12pm2aip3nfr","POKEMON","Starmie",,"Base Set 2","base4","94","Common","https://images.pokemontcg.io/base4/94_hires.png","base4-94","EN","2026-03-02 05:04:00.651","cmm8prheg000412pm1bppawp2"
"cmm8prulm00pm12pm0nq37brw","POKEMON","Staryu",,"Base Set 2","base4","95","Common","https://images.pokemontcg.io/base4/95_hires.png","base4-95","EN","2026-03-02 05:04:00.682","cmm8prheg000412pm1bppawp2"
"cmm8prumh00po12pm1x6as44d","POKEMON","Tangela",,"Base Set 2","base4","96","Common","https://images.pokemontcg.io/base4/96_hires.png","base4-96","EN","2026-03-02 05:04:00.713","cmm8prheg000412pm1bppawp2"
"cmm8prunc00pq12pm66oj3wni","POKEMON","Venonat",,"Base Set 2","base4","97","Common","https://images.pokemontcg.io/base4/97_hires.png","base4-97","EN","2026-03-02 05:04:00.744","cmm8prheg000412pm1bppawp2"
"cmm8pruo700ps12pmygjsluyv","POKEMON","Voltorb",,"Base Set 2","base4","98","Common","https://images.pokemontcg.io/base4/98_hires.png","base4-98","EN","2026-03-02 05:04:00.776","cmm8prheg000412pm1bppawp2"
"cmm8prup300pu12pmuiyidld9","POKEMON","Vulpix",,"Base Set 2","base4","99","Common","https://images.pokemontcg.io/base4/99_hires.png","base4-99","EN","2026-03-02 05:04:00.807","cmm8prheg000412pm1bppawp2"
"cmm8prupy00pw12pm6qgpaduc","POKEMON","Weedle",,"Base Set 2","base4","100","Common","https://images.pokemontcg.io/base4/100_hires.png","base4-100","EN","2026-03-02 05:04:00.839","cmm8prheg000412pm1bppawp2"
"cmm8pruqt00py12pmx1g1xmye","POKEMON","Computer Search",,"Base Set 2","base4","101","Rare","https://images.pokemontcg.io/base4/101_hires.png","base4-101","EN","2026-03-02 05:04:00.87","cmm8prheg000412pm1bppawp2"
"cmm8pruro00q012pm9xg3zs6a","POKEMON","Imposter Professor Oak",,"Base Set 2","base4","102","Rare","https://images.pokemontcg.io/base4/102_hires.png","base4-102","EN","2026-03-02 05:04:00.901","cmm8prheg000412pm1bppawp2"
"cmm8prusj00q212pm1v97hbzt","POKEMON","Item Finder",,"Base Set 2","base4","103","Rare","https://images.pokemontcg.io/base4/103_hires.png","base4-103","EN","2026-03-02 05:04:00.932","cmm8prheg000412pm1bppawp2"
"cmm8prute00q412pmodksoldl","POKEMON","Lass",,"Base Set 2","base4","104","Rare","https://images.pokemontcg.io/base4/104_hires.png","base4-104","EN","2026-03-02 05:04:00.963","cmm8prheg000412pm1bppawp2"
"cmm8pruu900q612pmjwrm5fho","POKEMON","Pokémon Breeder",,"Base Set 2","base4","105","Rare","https://images.pokemontcg.io/base4/105_hires.png","base4-105","EN","2026-03-02 05:04:00.994","cmm8prheg000412pm1bppawp2"
"cmm8pruv400q812pmck28sndg","POKEMON","Pokémon Trader",,"Base Set 2","base4","106","Rare","https://images.pokemontcg.io/base4/106_hires.png","base4-106","EN","2026-03-02 05:04:01.025","cmm8prheg000412pm1bppawp2"
"cmm8pruw000qa12pmfd21go1e","POKEMON","Scoop Up",,"Base Set 2","base4","107","Rare","https://images.pokemontcg.io/base4/107_hires.png","base4-107","EN","2026-03-02 05:04:01.056","cmm8prheg000412pm1bppawp2"
"cmm8prv3p00qc12pmskqkf1u1","POKEMON","Super Energy Removal",,"Base Set 2","base4","108","Rare","https://images.pokemontcg.io/base4/108_hires.png","base4-108","EN","2026-03-02 05:04:01.333","cmm8prheg000412pm1bppawp2"
"cmm8prv4k00qe12pmmu96sjyn","POKEMON","Defender",,"Base Set 2","base4","109","Uncommon","https://images.pokemontcg.io/base4/109_hires.png","base4-109","EN","2026-03-02 05:04:01.365","cmm8prheg000412pm1bppawp2"
"cmm8prv5g00qg12pmpwj8awnp","POKEMON","Energy Retrieval",,"Base Set 2","base4","110","Uncommon","https://images.pokemontcg.io/base4/110_hires.png","base4-110","EN","2026-03-02 05:04:01.397","cmm8prheg000412pm1bppawp2"
"cmm8prv6b00qi12pmdd9y4sd9","POKEMON","Full Heal",,"Base Set 2","base4","111","Uncommon","https://images.pokemontcg.io/base4/111_hires.png","base4-111","EN","2026-03-02 05:04:01.428","cmm8prheg000412pm1bppawp2"
"cmm8prv7700qk12pm2wp93l33","POKEMON","Maintenance",,"Base Set 2","base4","112","Uncommon","https://images.pokemontcg.io/base4/112_hires.png","base4-112","EN","2026-03-02 05:04:01.459","cmm8prheg000412pm1bppawp2"
"cmm8prv8200qm12pmrpy25fie","POKEMON","PlusPower",,"Base Set 2","base4","113","Uncommon","https://images.pokemontcg.io/base4/113_hires.png","base4-113","EN","2026-03-02 05:04:01.491","cmm8prheg000412pm1bppawp2"
"cmm8prv8y00qo12pm9rzo77bf","POKEMON","Pokémon Center",,"Base Set 2","base4","114","Uncommon","https://images.pokemontcg.io/base4/114_hires.png","base4-114","EN","2026-03-02 05:04:01.522","cmm8prheg000412pm1bppawp2"
"cmm8prv9u00qq12pmu0r8d221","POKEMON","Pokédex",,"Base Set 2","base4","115","Uncommon","https://images.pokemontcg.io/base4/115_hires.png","base4-115","EN","2026-03-02 05:04:01.554","cmm8prheg000412pm1bppawp2"
"cmm8prvao00qs12pmgsj5f1th","POKEMON","Professor Oak",,"Base Set 2","base4","116","Uncommon","https://images.pokemontcg.io/base4/116_hires.png","base4-116","EN","2026-03-02 05:04:01.584","cmm8prheg000412pm1bppawp2"
"cmm8prvbj00qu12pmynbwd3g7","POKEMON","Super Potion",,"Base Set 2","base4","117","Uncommon","https://images.pokemontcg.io/base4/117_hires.png","base4-117","EN","2026-03-02 05:04:01.616","cmm8prheg000412pm1bppawp2"
"cmm8prvce00qw12pmqyaw6s4l","POKEMON","Bill",,"Base Set 2","base4","118","Common","https://images.pokemontcg.io/base4/118_hires.png","base4-118","EN","2026-03-02 05:04:01.646","cmm8prheg000412pm1bppawp2"
"cmm8prvd900qy12pm43mcup0c","POKEMON","Energy Removal",,"Base Set 2","base4","119","Common","https://images.pokemontcg.io/base4/119_hires.png","base4-119","EN","2026-03-02 05:04:01.678","cmm8prheg000412pm1bppawp2"
"cmm8prve500r012pmjdcsxsxz","POKEMON","Gust of Wind",,"Base Set 2","base4","120","Common","https://images.pokemontcg.io/base4/120_hires.png","base4-120","EN","2026-03-02 05:04:01.709","cmm8prheg000412pm1bppawp2"
"cmm8prvf000r212pmsv36g224","POKEMON","Poké Ball",,"Base Set 2","base4","121","Common","https://images.pokemontcg.io/base4/121_hires.png","base4-121","EN","2026-03-02 05:04:01.74","cmm8prheg000412pm1bppawp2"
"cmm8prvfv00r412pmpmi3hmtb","POKEMON","Potion",,"Base Set 2","base4","122","Common","https://images.pokemontcg.io/base4/122_hires.png","base4-122","EN","2026-03-02 05:04:01.772","cmm8prheg000412pm1bppawp2"
"cmm8prvhk00r812pmq4tlhyr3","POKEMON","Double Colorless Energy",,"Base Set 2","base4","124","Uncommon","https://images.pokemontcg.io/base4/124_hires.png","base4-124","EN","2026-03-02 05:04:01.833","cmm8prheg000412pm1bppawp2"
"cmm8prvig00ra12pmmvcaiqmz","POKEMON","Fighting Energy",,"Base Set 2","base4","125",,"https://images.pokemontcg.io/base4/125_hires.png","base4-125","EN","2026-03-02 05:04:01.865","cmm8prheg000412pm1bppawp2"
"cmm8prvjc00rc12pmc9ohsp22","POKEMON","Fire Energy",,"Base Set 2","base4","126",,"https://images.pokemontcg.io/base4/126_hires.png","base4-126","EN","2026-03-02 05:04:01.896","cmm8prheg000412pm1bppawp2"
"cmm8prvk700re12pm9pi0u7ay","POKEMON","Grass Energy",,"Base Set 2","base4","127",,"https://images.pokemontcg.io/base4/127_hires.png","base4-127","EN","2026-03-02 05:04:01.927","cmm8prheg000412pm1bppawp2"
"sv10-47","POKEMON","Misty's Starmie",,"Destined Rivals","sv10","47","Uncommon","https://images.pokemontcg.io/sv10/47_hires.png",,"EN","2026-03-02 05:26:05.071",
"cmm8prvly00ri12pmj8gg5qs6","POKEMON","Psychic Energy",,"Base Set 2","base4","129",,"https://images.pokemontcg.io/base4/129_hires.png","base4-129","EN","2026-03-02 05:04:01.991","cmm8prheg000412pm1bppawp2"
"cmm8prvmu00rk12pml1g3dtfn","POKEMON","Water Energy",,"Base Set 2","base4","130",,"https://images.pokemontcg.io/base4/130_hires.png","base4-130","EN","2026-03-02 05:04:02.022","cmm8prheg000412pm1bppawp2"
"cmm8prvnp00rm12pmrx0jekmw","POKEMON","Dark Alakazam",,"Team Rocket","base5","1","Rare Holo","https://images.pokemontcg.io/base5/1_hires.png","base5-1","EN","2026-03-02 05:04:02.053","cmm8prhfc000512pmtb26lo14"
"cmm8prvoj00ro12pm2m2l1xsk","POKEMON","Dark Arbok",,"Team Rocket","base5","2","Rare Holo","https://images.pokemontcg.io/base5/2_hires.png","base5-2","EN","2026-03-02 05:04:02.084","cmm8prhfc000512pmtb26lo14"
"cmm8prvpf00rq12pmhu8gsesg","POKEMON","Dark Blastoise",,"Team Rocket","base5","3","Rare Holo","https://images.pokemontcg.io/base5/3_hires.png","base5-3","EN","2026-03-02 05:04:02.116","cmm8prhfc000512pmtb26lo14"
"cmm8prvqb00rs12pmi418mpza","POKEMON","Dark Charizard",,"Team Rocket","base5","4","Rare Holo","https://images.pokemontcg.io/base5/4_hires.png","base5-4","EN","2026-03-02 05:04:02.147","cmm8prhfc000512pmtb26lo14"
"cmm8prvr800ru12pmryp7j3yf","POKEMON","Dark Dragonite",,"Team Rocket","base5","5","Rare Holo","https://images.pokemontcg.io/base5/5_hires.png","base5-5","EN","2026-03-02 05:04:02.18","cmm8prhfc000512pmtb26lo14"
"cmm8prvs300rw12pm95en61xk","POKEMON","Dark Dugtrio",,"Team Rocket","base5","6","Rare Holo","https://images.pokemontcg.io/base5/6_hires.png","base5-6","EN","2026-03-02 05:04:02.212","cmm8prhfc000512pmtb26lo14"
"cmm8prvsy00ry12pmcovfs355","POKEMON","Dark Golbat",,"Team Rocket","base5","7","Rare Holo","https://images.pokemontcg.io/base5/7_hires.png","base5-7","EN","2026-03-02 05:04:02.243","cmm8prhfc000512pmtb26lo14"
"cmm8prvtu00s012pmums6s674","POKEMON","Dark Gyarados",,"Team Rocket","base5","8","Rare Holo","https://images.pokemontcg.io/base5/8_hires.png","base5-8","EN","2026-03-02 05:04:02.274","cmm8prhfc000512pmtb26lo14"
"cmm8prvvl00s412pmem0d9k5i","POKEMON","Dark Machamp",,"Team Rocket","base5","10","Rare Holo","https://images.pokemontcg.io/base5/10_hires.png","base5-10","EN","2026-03-02 05:04:02.337","cmm8prhfc000512pmtb26lo14"
"cmm8prvwg00s612pmul7ipi1r","POKEMON","Dark Magneton",,"Team Rocket","base5","11","Rare Holo","https://images.pokemontcg.io/base5/11_hires.png","base5-11","EN","2026-03-02 05:04:02.369","cmm8prhfc000512pmtb26lo14"
"cmm8prvxc00s812pmah4apq3z","POKEMON","Dark Slowbro",,"Team Rocket","base5","12","Rare Holo","https://images.pokemontcg.io/base5/12_hires.png","base5-12","EN","2026-03-02 05:04:02.4","cmm8prhfc000512pmtb26lo14"
"cmm8prvy700sa12pm82t7zd0i","POKEMON","Dark Vileplume",,"Team Rocket","base5","13","Rare Holo","https://images.pokemontcg.io/base5/13_hires.png","base5-13","EN","2026-03-02 05:04:02.431","cmm8prhfc000512pmtb26lo14"
"cmm8prvz200sc12pmn0jnkzhp","POKEMON","Dark Weezing",,"Team Rocket","base5","14","Rare Holo","https://images.pokemontcg.io/base5/14_hires.png","base5-14","EN","2026-03-02 05:04:02.463","cmm8prhfc000512pmtb26lo14"
"cmm8prvzx00se12pm7ye06w4r","POKEMON","Here Comes Team Rocket!",,"Team Rocket","base5","15","Rare Holo","https://images.pokemontcg.io/base5/15_hires.png","base5-15","EN","2026-03-02 05:04:02.494","cmm8prhfc000512pmtb26lo14"
"cmm8prw0t00sg12pmjpllvw8e","POKEMON","Rocket's Sneak Attack",,"Team Rocket","base5","16","Rare Holo","https://images.pokemontcg.io/base5/16_hires.png","base5-16","EN","2026-03-02 05:04:02.525","cmm8prhfc000512pmtb26lo14"
"cmm8prw1p00si12pmz9qt72ep","POKEMON","Rainbow Energy",,"Team Rocket","base5","17","Rare Holo","https://images.pokemontcg.io/base5/17_hires.png","base5-17","EN","2026-03-02 05:04:02.557","cmm8prhfc000512pmtb26lo14"
"cmm8prw2k00sk12pmsv7ko9j2","POKEMON","Dark Alakazam",,"Team Rocket","base5","18","Rare","https://images.pokemontcg.io/base5/18_hires.png","base5-18","EN","2026-03-02 05:04:02.589","cmm8prhfc000512pmtb26lo14"
"cmm8prw3g00sm12pmbptp85yr","POKEMON","Dark Arbok",,"Team Rocket","base5","19","Rare","https://images.pokemontcg.io/base5/19_hires.png","base5-19","EN","2026-03-02 05:04:02.62","cmm8prhfc000512pmtb26lo14"
"cmm8prw4b00so12pm74g4ab9t","POKEMON","Dark Blastoise",,"Team Rocket","base5","20","Rare","https://images.pokemontcg.io/base5/20_hires.png","base5-20","EN","2026-03-02 05:04:02.651","cmm8prhfc000512pmtb26lo14"
"cmm8prw5600sq12pm4xyji3px","POKEMON","Dark Charizard",,"Team Rocket","base5","21","Rare","https://images.pokemontcg.io/base5/21_hires.png","base5-21","EN","2026-03-02 05:04:02.682","cmm8prhfc000512pmtb26lo14"
"cmm8prw6200ss12pm0qhcjaqz","POKEMON","Dark Dragonite",,"Team Rocket","base5","22","Rare","https://images.pokemontcg.io/base5/22_hires.png","base5-22","EN","2026-03-02 05:04:02.714","cmm8prhfc000512pmtb26lo14"
"cmm8prw6w00su12pmbrclp4wv","POKEMON","Dark Dugtrio",,"Team Rocket","base5","23","Rare","https://images.pokemontcg.io/base5/23_hires.png","base5-23","EN","2026-03-02 05:04:02.744","cmm8prhfc000512pmtb26lo14"
"cmm8prw7s00sw12pmpw8djx7x","POKEMON","Dark Golbat",,"Team Rocket","base5","24","Rare","https://images.pokemontcg.io/base5/24_hires.png","base5-24","EN","2026-03-02 05:04:02.776","cmm8prhfc000512pmtb26lo14"
"cmm8prw8n00sy12pmyotdvfaj","POKEMON","Dark Gyarados",,"Team Rocket","base5","25","Rare","https://images.pokemontcg.io/base5/25_hires.png","base5-25","EN","2026-03-02 05:04:02.807","cmm8prhfc000512pmtb26lo14"
"cmm8prw9i00t012pmcx5xuha8","POKEMON","Dark Hypno",,"Team Rocket","base5","26","Rare","https://images.pokemontcg.io/base5/26_hires.png","base5-26","EN","2026-03-02 05:04:02.838","cmm8prhfc000512pmtb26lo14"
"cmm8prwad00t212pmggj423fw","POKEMON","Dark Machamp",,"Team Rocket","base5","27","Rare","https://images.pokemontcg.io/base5/27_hires.png","base5-27","EN","2026-03-02 05:04:02.869","cmm8prhfc000512pmtb26lo14"
"cmm8prwb700t412pml8ko258i","POKEMON","Dark Magneton",,"Team Rocket","base5","28","Rare","https://images.pokemontcg.io/base5/28_hires.png","base5-28","EN","2026-03-02 05:04:02.9","cmm8prhfc000512pmtb26lo14"
"cmm8prwc200t612pmpp5sz2fn","POKEMON","Dark Slowbro",,"Team Rocket","base5","29","Rare","https://images.pokemontcg.io/base5/29_hires.png","base5-29","EN","2026-03-02 05:04:02.931","cmm8prhfc000512pmtb26lo14"
"cmm8prwcy00t812pmkpjuwmm4","POKEMON","Dark Vileplume",,"Team Rocket","base5","30","Rare","https://images.pokemontcg.io/base5/30_hires.png","base5-30","EN","2026-03-02 05:04:02.962","cmm8prhfc000512pmtb26lo14"
